BT	592	18/10/1998	27.6	145.7244	89.3652	0.005764457455325095
BT	593	18/10/1998	20.75	141.4095	86.1361	0.10351020953513929
BT	594	18/10/1998	20.25	134.2378	78.9774	0.06678230711206294
BT	596	18/10/1998	26.4	114.1418	74.8679	0.04821182598999181
BT	599	18/10/1998	22.299999999999997	111.426	57.7263	0.11415176736643816
BT	601	18/10/1998	26.1	109.0993	64.8598	0.012191496227354331
BT	602	18/10/1998	30.9	95.0558	68.5	0.025744178926694696
BT	605	19/10/1998	23.049999999999997	88.0737	44.2806	0.14840039279782755
BT	606	19/10/1998	30.1	77.1183	41.6712	0.04757113727251691
BT	608	19/10/1998	29.799999999999997	69.3206	54.6048	0.0213555739284528
BT	610	19/10/1998	35.55	60.8812	55.6486	0.01566375781109431
BT	613	19/10/1998	39.150000000000006	65.4267	68.7718	0.03860640471995515
BT	614	19/10/1998	34.35	61.1987	75.6012	0.016210963324145806
BT	615	19/10/1998	41.25	51.4505	71.8222	0.01349931127719778
BT	618	19/10/1998	41.6	41.0734	67.0649	0.019122479058530435
BT	630	19/10/1998	44.55	38.2063	87.8809	0.058925565098879036
BT	633	20/10/1998	37.45	58.8994	91.1227	0.04460720348606727
BT	634	20/10/1998	33.55	65.7426	80.9201	0.07350327568965978
BT	636	20/10/1998	30.8	82.2754	81.0048	0.04132442227713594
BT	637	20/10/1998	27.2	91.4341	77.8993	0.017547686665475026
BT	638	20/10/1998	33.7	96.0577	88.7846	0.018884157361065166
BT	639	20/10/1998	25.95	107.6773	84.8919	0.0643753283450181
BT	640	20/10/1998	31.05	117.811	88.0472	0.04867764073385649
BT	643	20/10/1998	32.4	122.6743	92.8656	0.05401510134063903
BT	646	17/10/1998	30.65	151.254	107.8216	0.02335874766562418
BT	647	20/10/1998	33.65	136.7469	104.5809	0.03073235267415523
BT	649	17/10/1998	35.275000000000006	120.8691	115.2804	0.037165550238714075
BT	651	17/09/1997	32.35	127.0549	120.4584	0.05655761348748661
BT	654	16/10/1998	29.733333333333334	130.0719	124.4834	0.07030471722693642
BT	656	16/10/1998	29.5	146.2249	127.2974	0.04688499699221698
BT	707	23/09/1998	15.850000000000001	238.9654	81.7397	0.19573697176378407
BT	708	24/09/1998	20.6	196.6482	82.7242	0.13941880819422567
BT	721	16/08/1998	28.1	181.0193	150.2672	0.016985661113911667
BT	785	25/09/1998	26.2	173.26446666666666	123.6474	0.04072364867154883
BT	790	17/09/1997	41.6	79.0491	141.6383	0.019122479058530435
BT	799	16/10/1998	42.099999999999994	72.6589	161.4238	0.030232593969971185
BT	800	16/10/1998	30.95	90.8359	157.8405	0.03855388346534083
BT	802	16/10/1998	33.45	102.707	138.3191	0.002378161820134162
BT	848	23/09/1998	18.35	260.9654	71.2759	0.030345863225308203
BT	929	08/08/1998	13.6	278.7005	108.5797	0.011698457776983282
BT	1013	21/10/1998	29.049999999999997	201.5769	137.8414	0.035598749311026724
BT	1138	24/10/1998	23.807142857142857	215.57670000000002	136.92049999999998	0.053494853629367026
DA	219	21/09/1998	15.245000000000001	177.03175	275.64285	0.036004699173240874
DA	245	04/09/1998	14.635	149.25549999999998	262.6999	0.014676029025310112
DA	246	04/09/1998	17.035	138.1025	261.1002	0.06864560254694757
DA	263	01/09/1994	23.103333333333335	125.52423333333333	290.9893	0.04446060409886002
DA	293	08/09/1998	33.25	87.8005	272.4193	0.059811663822170374
DA	297	09/09/1998	37.05	51.4674	291.8517	0.0837363293510385
DA	319	17/06/1998	34.2	48.8454	250.3069	0.11630045743199802
DA	331	15/06/1998	31.333333333333332	95.85340000000001	206.92639999999997	0.06986552459608503
